agent_name,seed,step,action_type,score,money,bonds,delivered_goods_count,completed_routes_count,urbanized_city_count
urbanization_aware_lookahead_greedy,0,1,build_track_segments,0,0,1,0,1,8
urbanization_aware_lookahead_greedy,0,2,build_track_segments,0,0,2,0,2,8
urbanization_aware_lookahead_greedy,0,3,build_track_segments,0,2,5,0,3,8
urbanization_aware_lookahead_greedy,0,4,build_track_segments,0,3,7,0,4,8
urbanization_aware_lookahead_greedy,0,5,build_track_segments,0,3,8,0,5,8
urbanization_aware_lookahead_greedy,0,6,upgrade_engine,0,4,11,0,5,8
urbanization_aware_lookahead_greedy,0,7,build_track_segments,0,0,11,0,6,8
urbanization_aware_lookahead_greedy,0,8,build_track_segments,0,4,13,0,7,8
urbanization_aware_lookahead_greedy,0,9,build_track_segments,0,4,18,0,8,8
urbanization_aware_lookahead_greedy,0,10,urbanize,0,4,20,0,8,9
urbanization_aware_lookahead_greedy,0,11,deliver_good,2,4,20,1,8,9
urbanization_aware_lookahead_greedy,0,12,deliver_good,4,3,23,2,8,9
urbanization_aware_lookahead_greedy,0,13,build_track_segments,4,2,24,2,9,9
urbanization_aware_lookahead_greedy,0,14,urbanize,4,2,26,2,9,10
urbanization_aware_lookahead_greedy,0,15,build_track_segments,4,4,32,2,10,10
urbanization_aware_lookahead_greedy,0,16,deliver_good,6,4,32,3,10,10
urbanization_aware_lookahead_greedy,0,17,deliver_good,8,4,32,4,10,10
urbanization_aware_lookahead_greedy,0,18,upgrade_engine,8,3,39,4,10,10
urbanization_aware_lookahead_greedy,0,19,upgrade_engine,8,3,42,4,10,10
urbanization_aware_lookahead_greedy,0,20,deliver_good,12,3,42,5,10,10
urbanization_aware_lookahead_greedy,0,21,deliver_good,16,2,47,6,10,10
urbanization_aware_lookahead_greedy,0,22,deliver_good,20,2,47,7,10,10
urbanization_aware_lookahead_greedy,0,23,deliver_good,24,2,47,8,10,10
urbanization_aware_lookahead_greedy,0,24,deliver_good,27,2,51,9,10,10
urbanization_aware_lookahead_greedy,0,25,deliver_good,30,2,51,10,10,10
urbanization_aware_lookahead_greedy,0,26,build_track_segments,30,0,52,10,11,10
urbanization_aware_lookahead_greedy,0,27,deliver_good,33,1,56,11,11,10
urbanization_aware_lookahead_greedy,0,28,build_track_segments,33,3,58,11,12,10
urbanization_aware_lookahead_greedy,0,29,deliver_good,36,3,58,12,12,10
urbanization_aware_lookahead_greedy,0,30,build_track_segments,36,0,64,12,13,10
urbanization_aware_lookahead_greedy,0,31,deliver_good,39,0,64,13,13,10
urbanization_aware_lookahead_greedy,0,32,build_track_segments,39,2,66,13,14,10
urbanization_aware_lookahead_greedy,0,33,build_track_segments,39,4,74,13,15,10
urbanization_aware_lookahead_greedy,0,34,upgrade_engine,39,4,78,13,15,10
urbanization_aware_lookahead_greedy,0,35,upgrade_engine,39,4,83,13,15,10
urbanization_aware_lookahead_greedy,0,36,upgrade_engine,39,4,99,13,15,10
urbanization_aware_lookahead_greedy,0,37,deliver_good,46,4,99,14,15,10
urbanization_aware_lookahead_greedy,0,38,deliver_good,53,4,99,15,15,10
urbanization_aware_lookahead_greedy,0,39,deliver_good,60,0,106,16,15,10
urbanization_aware_lookahead_greedy,0,40,deliver_good,67,0,106,17,15,10
urbanization_aware_lookahead_greedy,0,41,deliver_good,74,0,106,18,15,10
urbanization_aware_lookahead_greedy,0,42,deliver_good,80,4,112,19,15,10
urbanization_aware_lookahead_greedy,0,43,deliver_good,86,4,112,20,15,10
urbanization_aware_lookahead_greedy,0,44,upgrade_engine,86,4,119,20,15,10
urbanization_aware_lookahead_greedy,0,45,deliver_good,94,4,124,21,15,10
presentation_lookahead_greedy,0,1,build_track_segments,0,0,1,0,1,8
presentation_lookahead_greedy,0,2,build_track_segments,0,0,2,0,2,8
presentation_lookahead_greedy,0,3,build_track_segments,0,2,5,0,3,8
presentation_lookahead_greedy,0,4,build_track_segments,0,3,7,0,4,8
presentation_lookahead_greedy,0,5,build_track_segments,0,3,8,0,5,8
presentation_lookahead_greedy,0,6,upgrade_engine,0,4,11,0,5,8
presentation_lookahead_greedy,0,7,build_track_segments,0,0,11,0,6,8
presentation_lookahead_greedy,0,8,build_track_segments,0,4,13,0,7,8
presentation_lookahead_greedy,0,9,build_track_segments,0,4,18,0,8,8
presentation_lookahead_greedy,0,10,deliver_good,2,4,18,1,8,8
presentation_lookahead_greedy,0,11,deliver_good,4,4,18,2,8,8
presentation_lookahead_greedy,0,12,deliver_good,6,2,20,3,8,8
presentation_lookahead_greedy,0,13,deliver_good,8,2,20,4,8,8
presentation_lookahead_greedy,0,14,upgrade_engine,8,2,22,4,8,8
presentation_lookahead_greedy,0,15,urbanize,8,1,27,4,8,9
presentation_lookahead_greedy,0,16,deliver_good,11,1,27,5,8,9
presentation_lookahead_greedy,0,17,upgrade_engine,11,1,30,5,8,9
presentation_lookahead_greedy,0,18,deliver_good,15,1,33,6,8,9
presentation_lookahead_greedy,0,19,deliver_good,19,1,33,7,8,9
presentation_lookahead_greedy,0,20,deliver_good,23,1,33,8,8,9
presentation_lookahead_greedy,0,21,deliver_good,27,0,34,9,8,9
presentation_lookahead_greedy,0,22,deliver_good,30,0,34,10,8,9
presentation_lookahead_greedy,0,23,build_track_segments,30,3,36,10,9,9
presentation_lookahead_greedy,0,24,deliver_good,33,0,36,11,9,9
presentation_lookahead_greedy,0,25,build_track_segments,33,1,38,11,10,9
presentation_lookahead_greedy,0,26,deliver_good,36,1,38,12,10,9
presentation_lookahead_greedy,0,27,build_track_segments,36,3,40,12,11,9
presentation_lookahead_greedy,0,28,urbanize,36,3,42,12,11,10
presentation_lookahead_greedy,0,29,deliver_good,38,3,42,13,11,10
presentation_lookahead_greedy,0,30,deliver_good,40,1,42,14,11,10
presentation_lookahead_greedy,0,31,build_track_segments,40,0,43,14,12,10
presentation_lookahead_greedy,0,32,deliver_good,44,0,43,15,12,10
presentation_lookahead_greedy,0,33,build_track_segments,44,1,45,15,13,10
presentation_lookahead_greedy,0,34,build_track_segments,44,3,47,15,14,10
presentation_lookahead_greedy,0,35,build_track_segments,44,4,49,15,15,10
presentation_lookahead_greedy,0,36,upgrade_engine,44,0,54,15,15,10
presentation_lookahead_greedy,0,37,upgrade_engine,44,0,59,15,15,10
presentation_lookahead_greedy,0,38,deliver_good,50,0,59,16,15,10
presentation_lookahead_greedy,0,39,deliver_good,56,2,60,17,15,10
presentation_lookahead_greedy,0,40,upgrade_engine,56,2,66,17,15,10
presentation_lookahead_greedy,0,41,deliver_good,63,2,66,18,15,10
presentation_lookahead_greedy,0,42,deliver_good,70,6,66,19,15,10
presentation_lookahead_greedy,0,43,deliver_good,77,6,66,20,15,10
presentation_lookahead_greedy,0,44,upgrade_engine,77,1,72,20,15,10
presentation_lookahead_greedy,0,45,deliver_good,85,14,72,21,15,10
objective_aware_greedy,0,1,build_track_segments,0,1,2,0,1,8
objective_aware_greedy,0,2,build_track_segments,0,1,3,0,2,8
objective_aware_greedy,0,3,build_track_segments,0,2,6,0,3,8
objective_aware_greedy,0,4,build_track_segments,0,3,8,0,4,8
objective_aware_greedy,0,5,build_track_segments,0,1,9,0,5,8
objective_aware_greedy,0,6,build_track_segments,0,0,13,0,6,8
objective_aware_greedy,0,7,build_track_segments,0,0,14,0,7,8
objective_aware_greedy,0,8,upgrade_engine,0,0,15,0,7,8
objective_aware_greedy,0,9,deliver_good,2,2,18,1,7,8
objective_aware_greedy,0,10,deliver_good,4,2,18,2,7,8
objective_aware_greedy,0,11,build_track_segments,4,3,19,2,8,8
objective_aware_greedy,0,12,deliver_good,6,0,21,3,8,8
objective_aware_greedy,0,13,deliver_good,8,0,21,4,8,8
objective_aware_greedy,0,14,upgrade_engine,8,0,23,4,8,8
objective_aware_greedy,0,15,deliver_good,11,3,26,5,8,8
objective_aware_greedy,0,16,deliver_good,14,3,26,6,8,8
objective_aware_greedy,0,17,deliver_good,17,3,26,7,8,8
objective_aware_greedy,0,18,deliver_good,20,2,27,8,8,8
objective_aware_greedy,0,19,build_track_segments,20,4,29,8,9,8
objective_aware_greedy,0,20,deliver_good,23,4,29,9,9,8
objective_aware_greedy,0,21,build_track_segments,23,3,32,9,10,8
objective_aware_greedy,0,22,deliver_good,26,3,32,10,10,8
objective_aware_greedy,0,23,build_track_segments,26,3,33,10,11,8
objective_aware_greedy,0,24,build_track_segments,26,0,35,10,12,8
objective_aware_greedy,0,25,upgrade_engine,26,0,38,10,12,8
objective_aware_greedy,0,26,deliver_good,30,0,38,11,12,8
objective_aware_greedy,0,27,build_track_segments,30,4,42,11,13,8
objective_aware_greedy,0,28,deliver_good,34,4,42,12,13,8
objective_aware_greedy,0,29,build_track_segments,34,3,43,12,14,8
objective_aware_greedy,0,30,build_track_segments,34,0,46,12,15,8
objective_aware_greedy,0,31,pass,34,0,46,12,15,8
objective_aware_greedy,0,32,pass,34,0,46,12,15,8
objective_aware_greedy,0,33,pass,34,3,49,12,15,8
objective_aware_greedy,0,34,pass,34,3,49,12,15,8
objective_aware_greedy,0,35,pass,34,3,49,12,15,8
objective_aware_greedy,0,36,pass,34,3,52,12,15,8
objective_aware_greedy,0,37,pass,34,3,52,12,15,8
objective_aware_greedy,0,38,pass,34,3,52,12,15,8
objective_aware_greedy,0,39,pass,34,0,55,12,15,8
objective_aware_greedy,0,40,pass,34,0,55,12,15,8
objective_aware_greedy,0,41,pass,34,0,55,12,15,8
objective_aware_greedy,0,42,pass,34,4,60,12,15,8
objective_aware_greedy,0,43,pass,34,4,60,12,15,8
objective_aware_greedy,0,44,pass,34,4,60,12,15,8
objective_aware_greedy,0,45,pass,34,3,65,12,15,8
objective_aware_greedy,0,46,pass,34,3,65,12,15,8
objective_aware_greedy,0,47,pass,34,3,65,12,15,8
objective_aware_greedy,0,48,pass,34,2,71,12,15,8
objective_aware_greedy,0,49,pass,34,2,71,12,15,8
objective_aware_greedy,0,50,pass,34,2,71,12,15,8
objective_aware_greedy,0,51,pass,34,0,78,12,15,8
objective_aware_greedy,0,52,pass,34,0,78,12,15,8
objective_aware_greedy,0,53,pass,34,0,78,12,15,8
objective_aware_greedy,0,54,pass,34,1,87,12,15,8
objective_aware_greedy,0,55,pass,34,1,87,12,15,8
objective_aware_greedy,0,56,pass,34,1,87,12,15,8
objective_aware_greedy,0,57,pass,34,3,98,12,15,8
objective_aware_greedy,0,58,pass,34,3,98,12,15,8
objective_aware_greedy,0,59,pass,34,3,98,12,15,8
objective_aware_greedy,0,60,pass,34,4,111,12,15,8
urbanization_aware_lookahead_greedy,1,1,build_track_segments,0,0,1,0,1,8
urbanization_aware_lookahead_greedy,1,2,build_track_segments,0,0,2,0,2,8
urbanization_aware_lookahead_greedy,1,3,build_track_segments,0,2,5,0,3,8
urbanization_aware_lookahead_greedy,1,4,build_track_segments,0,3,7,0,4,8
urbanization_aware_lookahead_greedy,1,5,build_track_segments,0,3,8,0,5,8
urbanization_aware_lookahead_greedy,1,6,upgrade_engine,0,4,11,0,5,8
urbanization_aware_lookahead_greedy,1,7,build_track_segments,0,0,11,0,6,8
urbanization_aware_lookahead_greedy,1,8,build_track_segments,0,4,13,0,7,8
urbanization_aware_lookahead_greedy,1,9,build_track_segments,0,4,18,0,8,8
urbanization_aware_lookahead_greedy,1,10,urbanize,0,4,20,0,8,9
urbanization_aware_lookahead_greedy,1,11,upgrade_engine,0,4,22,0,8,9
urbanization_aware_lookahead_greedy,1,12,upgrade_engine,0,4,30,0,8,9
urbanization_aware_lookahead_greedy,1,13,deliver_good,4,4,30,1,8,9
urbanization_aware_lookahead_greedy,1,14,deliver_good,8,4,30,2,8,9
urbanization_aware_lookahead_greedy,1,15,urbanize,8,0,36,2,8,10
urbanization_aware_lookahead_greedy,1,16,build_track_segments,8,4,38,2,9,10
urbanization_aware_lookahead_greedy,1,17,deliver_good,12,4,38,3,9,10
urbanization_aware_lookahead_greedy,1,18,deliver_good,16,2,42,4,9,10
urbanization_aware_lookahead_greedy,1,19,deliver_good,20,2,42,5,9,10
urbanization_aware_lookahead_greedy,1,20,deliver_good,23,2,42,6,9,10
urbanization_aware_lookahead_greedy,1,21,deliver_good,26,1,45,7,9,10
urbanization_aware_lookahead_greedy,1,22,deliver_good,29,1,45,8,9,10
urbanization_aware_lookahead_greedy,1,23,deliver_good,31,1,45,9,9,10
urbanization_aware_lookahead_greedy,1,24,build_track_segments,31,1,49,9,10,10
urbanization_aware_lookahead_greedy,1,25,deliver_good,35,1,49,10,10,10
urbanization_aware_lookahead_greedy,1,26,deliver_good,37,1,49,11,10,10
urbanization_aware_lookahead_greedy,1,27,deliver_good,39,1,51,12,10,10
urbanization_aware_lookahead_greedy,1,28,build_track_segments,39,4,53,12,11,10
urbanization_aware_lookahead_greedy,1,29,deliver_good,42,4,53,13,11,10
urbanization_aware_lookahead_greedy,1,30,build_track_segments,42,4,57,13,12,10
urbanization_aware_lookahead_greedy,1,31,deliver_good,45,4,57,14,12,10
urbanization_aware_lookahead_greedy,1,32,build_track_segments,45,0,58,14,13,10
urbanization_aware_lookahead_greedy,1,33,deliver_good,48,0,60,15,13,10
urbanization_aware_lookahead_greedy,1,34,build_track_segments,48,2,62,15,14,10
urbanization_aware_lookahead_greedy,1,35,build_track_segments,48,3,64,15,15,10
urbanization_aware_lookahead_greedy,1,36,upgrade_engine,48,3,72,15,15,10
urbanization_aware_lookahead_greedy,1,37,upgrade_engine,48,3,77,15,15,10
urbanization_aware_lookahead_greedy,1,38,deliver_good,54,3,77,16,15,10
urbanization_aware_lookahead_greedy,1,39,deliver_good,60,1,80,17,15,10
urbanization_aware_lookahead_greedy,1,40,deliver_good,66,1,80,18,15,10
urbanization_aware_lookahead_greedy,1,41,upgrade_engine,66,1,86,18,15,10
urbanization_aware_lookahead_greedy,1,42,deliver_good,73,3,89,19,15,10
urbanization_aware_lookahead_greedy,1,43,deliver_good,80,3,89,20,15,10
urbanization_aware_lookahead_greedy,1,44,upgrade_engine,80,3,96,20,15,10
urbanization_aware_lookahead_greedy,1,45,deliver_good,88,0,97,21,15,10
presentation_lookahead_greedy,1,1,build_track_segments,0,0,1,0,1,8
presentation_lookahead_greedy,1,2,build_track_segments,0,0,2,0,2,8
presentation_lookahead_greedy,1,3,build_track_segments,0,2,5,0,3,8
presentation_lookahead_greedy,1,4,build_track_segments,0,3,7,0,4,8
presentation_lookahead_greedy,1,5,build_track_segments,0,3,8,0,5,8
presentation_lookahead_greedy,1,6,upgrade_engine,0,4,11,0,5,8
presentation_lookahead_greedy,1,7,build_track_segments,0,0,11,0,6,8
presentation_lookahead_greedy,1,8,build_track_segments,0,4,13,0,7,8
presentation_lookahead_greedy,1,9,build_track_segments,0,4,18,0,8,8
presentation_lookahead_greedy,1,10,deliver_good,2,4,18,1,8,8
presentation_lookahead_greedy,1,11,deliver_good,4,4,18,2,8,8
presentation_lookahead_greedy,1,12,deliver_good,6,2,20,3,8,8
presentation_lookahead_greedy,1,13,deliver_good,8,2,20,4,8,8
presentation_lookahead_greedy,1,14,upgrade_engine,8,2,22,4,8,8
presentation_lookahead_greedy,1,15,urbanize,8,1,27,4,8,9
presentation_lookahead_greedy,1,16,deliver_good,11,1,27,5,8,9
presentation_lookahead_greedy,1,17,deliver_good,14,1,27,6,8,9
presentation_lookahead_greedy,1,18,upgrade_engine,14,0,33,6,8,9
presentation_lookahead_greedy,1,19,deliver_good,18,0,33,7,8,9
presentation_lookahead_greedy,1,20,deliver_good,22,0,33,8,8,9
presentation_lookahead_greedy,1,21,deliver_good,26,3,35,9,8,9
presentation_lookahead_greedy,1,22,deliver_good,30,3,35,10,8,9
presentation_lookahead_greedy,1,23,deliver_good,33,3,35,11,8,9
presentation_lookahead_greedy,1,24,build_track_segments,33,3,37,11,9,9
presentation_lookahead_greedy,1,25,deliver_good,36,3,37,12,9,9
presentation_lookahead_greedy,1,26,build_track_segments,36,4,39,12,10,9
presentation_lookahead_greedy,1,27,deliver_good,39,4,39,13,10,9
presentation_lookahead_greedy,1,28,build_track_segments,39,3,40,13,11,9
presentation_lookahead_greedy,1,29,urbanize,39,3,42,13,11,10
presentation_lookahead_greedy,1,30,deliver_good,43,4,42,14,11,10
presentation_lookahead_greedy,1,31,deliver_good,47,4,42,15,11,10
presentation_lookahead_greedy,1,32,build_track_segments,47,4,43,15,12,10
presentation_lookahead_greedy,1,33,deliver_good,51,12,43,16,12,10
presentation_lookahead_greedy,1,34,build_track_segments,51,4,43,16,13,10
presentation_lookahead_greedy,1,35,build_track_segments,51,1,44,16,14,10
presentation_lookahead_greedy,1,36,build_track_segments,51,7,46,16,15,10
presentation_lookahead_greedy,1,37,upgrade_engine,51,2,49,16,15,10
presentation_lookahead_greedy,1,38,upgrade_engine,51,2,54,16,15,10
presentation_lookahead_greedy,1,39,deliver_good,57,5,54,17,15,10
presentation_lookahead_greedy,1,40,deliver_good,63,5,54,18,15,10
presentation_lookahead_greedy,1,41,upgrade_engine,63,0,59,18,15,10
presentation_lookahead_greedy,1,42,deliver_good,70,11,59,19,15,10
presentation_lookahead_greedy,1,43,deliver_good,77,11,59,20,15,10
presentation_lookahead_greedy,1,44,upgrade_engine,77,1,64,20,15,10
presentation_lookahead_greedy,1,45,deliver_good,85,22,64,21,15,10
objective_aware_greedy,1,1,build_track_segments,0,1,2,0,1,8
objective_aware_greedy,1,2,build_track_segments,0,1,3,0,2,8
objective_aware_greedy,1,3,build_track_segments,0,2,6,0,3,8
objective_aware_greedy,1,4,build_track_segments,0,3,8,0,4,8
objective_aware_greedy,1,5,build_track_segments,0,1,9,0,5,8
objective_aware_greedy,1,6,build_track_segments,0,0,13,0,6,8
objective_aware_greedy,1,7,build_track_segments,0,0,14,0,7,8
objective_aware_greedy,1,8,upgrade_engine,0,0,15,0,7,8
objective_aware_greedy,1,9,deliver_good,2,2,18,1,7,8
objective_aware_greedy,1,10,deliver_good,4,2,18,2,7,8
objective_aware_greedy,1,11,build_track_segments,4,3,19,2,8,8
objective_aware_greedy,1,12,deliver_good,6,0,21,3,8,8
objective_aware_greedy,1,13,deliver_good,8,0,21,4,8,8
objective_aware_greedy,1,14,upgrade_engine,8,0,23,4,8,8
objective_aware_greedy,1,15,deliver_good,11,3,26,5,8,8
objective_aware_greedy,1,16,deliver_good,14,3,26,6,8,8
objective_aware_greedy,1,17,deliver_good,17,3,26,7,8,8
objective_aware_greedy,1,18,deliver_good,20,2,27,8,8,8
objective_aware_greedy,1,19,build_track_segments,20,4,29,8,9,8
objective_aware_greedy,1,20,deliver_good,23,4,29,9,9,8
objective_aware_greedy,1,21,build_track_segments,23,3,32,9,10,8
objective_aware_greedy,1,22,deliver_good,26,3,32,10,10,8
objective_aware_greedy,1,23,build_track_segments,26,3,33,10,11,8
objective_aware_greedy,1,24,build_track_segments,26,0,35,10,12,8
objective_aware_greedy,1,25,upgrade_engine,26,0,38,10,12,8
objective_aware_greedy,1,26,deliver_good,30,0,38,11,12,8
objective_aware_greedy,1,27,build_track_segments,30,4,42,11,13,8
objective_aware_greedy,1,28,deliver_good,34,4,42,12,13,8
objective_aware_greedy,1,29,build_track_segments,34,3,43,12,14,8
objective_aware_greedy,1,30,build_track_segments,34,0,46,12,15,8
objective_aware_greedy,1,31,pass,34,0,46,12,15,8
objective_aware_greedy,1,32,pass,34,0,46,12,15,8
objective_aware_greedy,1,33,pass,34,3,49,12,15,8
objective_aware_greedy,1,34,pass,34,3,49,12,15,8
objective_aware_greedy,1,35,pass,34,3,49,12,15,8
objective_aware_greedy,1,36,pass,34,3,52,12,15,8
objective_aware_greedy,1,37,pass,34,3,52,12,15,8
objective_aware_greedy,1,38,pass,34,3,52,12,15,8
objective_aware_greedy,1,39,pass,34,0,55,12,15,8
objective_aware_greedy,1,40,pass,34,0,55,12,15,8
objective_aware_greedy,1,41,pass,34,0,55,12,15,8
objective_aware_greedy,1,42,pass,34,4,60,12,15,8
objective_aware_greedy,1,43,pass,34,4,60,12,15,8
objective_aware_greedy,1,44,pass,34,4,60,12,15,8
objective_aware_greedy,1,45,pass,34,3,65,12,15,8
objective_aware_greedy,1,46,pass,34,3,65,12,15,8
objective_aware_greedy,1,47,pass,34,3,65,12,15,8
objective_aware_greedy,1,48,pass,34,2,71,12,15,8
objective_aware_greedy,1,49,pass,34,2,71,12,15,8
objective_aware_greedy,1,50,pass,34,2,71,12,15,8
objective_aware_greedy,1,51,pass,34,0,78,12,15,8
objective_aware_greedy,1,52,pass,34,0,78,12,15,8
objective_aware_greedy,1,53,pass,34,0,78,12,15,8
objective_aware_greedy,1,54,pass,34,1,87,12,15,8
objective_aware_greedy,1,55,pass,34,1,87,12,15,8
objective_aware_greedy,1,56,pass,34,1,87,12,15,8
objective_aware_greedy,1,57,pass,34,3,98,12,15,8
objective_aware_greedy,1,58,pass,34,3,98,12,15,8
objective_aware_greedy,1,59,pass,34,3,98,12,15,8
objective_aware_greedy,1,60,pass,34,4,111,12,15,8
urbanization_aware_lookahead_greedy,2,1,build_track_segments,0,0,1,0,1,8
urbanization_aware_lookahead_greedy,2,2,build_track_segments,0,0,2,0,2,8
urbanization_aware_lookahead_greedy,2,3,build_track_segments,0,2,5,0,3,8
urbanization_aware_lookahead_greedy,2,4,build_track_segments,0,3,7,0,4,8
urbanization_aware_lookahead_greedy,2,5,build_track_segments,0,3,8,0,5,8
urbanization_aware_lookahead_greedy,2,6,upgrade_engine,0,4,11,0,5,8
urbanization_aware_lookahead_greedy,2,7,build_track_segments,0,0,11,0,6,8
urbanization_aware_lookahead_greedy,2,8,build_track_segments,0,4,13,0,7,8
urbanization_aware_lookahead_greedy,2,9,build_track_segments,0,4,18,0,8,8
urbanization_aware_lookahead_greedy,2,10,urbanize,0,4,20,0,8,9
urbanization_aware_lookahead_greedy,2,11,build_track_segments,0,3,21,0,9,9
urbanization_aware_lookahead_greedy,2,12,urbanize,0,0,27,0,9,10
urbanization_aware_lookahead_greedy,2,13,build_track_segments,0,0,28,0,10,10
urbanization_aware_lookahead_greedy,2,14,deliver_good,2,0,28,1,10,10
urbanization_aware_lookahead_greedy,2,15,deliver_good,4,1,33,2,10,10
urbanization_aware_lookahead_greedy,2,16,deliver_good,6,1,33,3,10,10
urbanization_aware_lookahead_greedy,2,17,deliver_good,8,1,33,4,10,10
urbanization_aware_lookahead_greedy,2,18,deliver_good,10,3,38,5,10,10
urbanization_aware_lookahead_greedy,2,19,deliver_good,12,3,38,6,10,10
urbanization_aware_lookahead_greedy,2,20,upgrade_engine,12,3,40,6,10,10
urbanization_aware_lookahead_greedy,2,21,upgrade_engine,12,2,49,6,10,10
urbanization_aware_lookahead_greedy,2,22,deliver_good,16,2,49,7,10,10
urbanization_aware_lookahead_greedy,2,23,deliver_good,20,2,49,8,10,10
urbanization_aware_lookahead_greedy,2,24,deliver_good,24,2,54,9,10,10
urbanization_aware_lookahead_greedy,2,25,deliver_good,28,2,54,10,10,10
urbanization_aware_lookahead_greedy,2,26,deliver_good,31,2,54,11,10,10
urbanization_aware_lookahead_greedy,2,27,deliver_good,34,2,58,12,10,10
urbanization_aware_lookahead_greedy,2,28,build_track_segments,34,0,59,12,11,10
urbanization_aware_lookahead_greedy,2,29,deliver_good,37,0,59,13,11,10
urbanization_aware_lookahead_greedy,2,30,build_track_segments,37,3,66,13,12,10
urbanization_aware_lookahead_greedy,2,31,deliver_good,40,3,66,14,12,10
urbanization_aware_lookahead_greedy,2,32,build_track_segments,40,4,68,14,13,10
urbanization_aware_lookahead_greedy,2,33,deliver_good,43,4,73,15,13,10
urbanization_aware_lookahead_greedy,2,34,build_track_segments,43,1,74,15,14,10
urbanization_aware_lookahead_greedy,2,35,build_track_segments,43,2,76,15,15,10
urbanization_aware_lookahead_greedy,2,36,upgrade_engine,43,0,87,15,15,10
urbanization_aware_lookahead_greedy,2,37,upgrade_engine,43,0,92,15,15,10
urbanization_aware_lookahead_greedy,2,38,deliver_good,49,0,92,16,15,10
urbanization_aware_lookahead_greedy,2,39,deliver_good,55,3,100,17,15,10
urbanization_aware_lookahead_greedy,2,40,deliver_good,61,3,100,18,15,10
urbanization_aware_lookahead_greedy,2,41,upgrade_engine,61,3,106,18,15,10
urbanization_aware_lookahead_greedy,2,42,deliver_good,68,0,113,19,15,10
urbanization_aware_lookahead_greedy,2,43,deliver_good,75,0,113,20,15,10
urbanization_aware_lookahead_greedy,2,44,upgrade_engine,75,0,120,20,15,10
urbanization_aware_lookahead_greedy,2,45,deliver_good,83,3,128,21,15,10
presentation_lookahead_greedy,2,1,build_track_segments,0,0,1,0,1,8
presentation_lookahead_greedy,2,2,build_track_segments,0,0,2,0,2,8
presentation_lookahead_greedy,2,3,build_track_segments,0,2,5,0,3,8
presentation_lookahead_greedy,2,4,build_track_segments,0,3,7,0,4,8
presentation_lookahead_greedy,2,5,build_track_segments,0,3,8,0,5,8
presentation_lookahead_greedy,2,6,upgrade_engine,0,4,11,0,5,8
presentation_lookahead_greedy,2,7,build_track_segments,0,0,11,0,6,8
presentation_lookahead_greedy,2,8,build_track_segments,0,4,13,0,7,8
presentation_lookahead_greedy,2,9,build_track_segments,0,4,18,0,8,8
presentation_lookahead_greedy,2,10,deliver_good,2,4,18,1,8,8
presentation_lookahead_greedy,2,11,deliver_good,4,4,18,2,8,8
presentation_lookahead_greedy,2,12,deliver_good,6,2,20,3,8,8
presentation_lookahead_greedy,2,13,deliver_good,8,2,20,4,8,8
presentation_lookahead_greedy,2,14,upgrade_engine,8,2,22,4,8,8
presentation_lookahead_greedy,2,15,urbanize,8,1,27,4,8,9
presentation_lookahead_greedy,2,16,deliver_good,11,1,27,5,8,9
presentation_lookahead_greedy,2,17,upgrade_engine,11,1,30,5,8,9
presentation_lookahead_greedy,2,18,deliver_good,15,1,33,6,8,9
presentation_lookahead_greedy,2,19,deliver_good,19,1,33,7,8,9
presentation_lookahead_greedy,2,20,deliver_good,23,1,33,8,8,9
presentation_lookahead_greedy,2,21,deliver_good,27,0,34,9,8,9
